,trade_date,ts_code,name,industry,area,pe,float_share,total_share,total_assets,liquid_assets,fixed_assets,reserved,reserved_pershare,eps,bvps,pb,list_date,undp,per_undp,rev_yoy,profit_yoy,gpr,npr,holder_num
2820,20220325,600331.SH,宏达股份,铅锌,四川,16.1,20.32,20.32,21.92,9.43,9.87,30.74,1.51,0.144,0.17,18.35,20011220,-49.01,-2.41,30.16,197.27,12.6,13.9,123216
2821,20220325,688350.SH,富淼科技,化工原料,江苏,22.32,0.61,1.22,18.48,12.05,4.19,8.66,7.09,0.9,11.41,1.72,20210128,3.49,2.86,27.98,2.23,19.82,7.38,6112
2822,20220325,300581.SZ,晨曦航空,航空,陕西,521.41,3.09,3.09,8.87,6.91,1.22,0.07,0.02,0.033,2.35,9.63,20161220,3.51,1.13,19.28,-57.02,42.71,7.08,44300
2823,20220325,600881.SH,亚泰集团,水泥,吉林,237.1,32.49,32.49,569.46,296.58,109.71,84.2,2.59,0.01,4.51,0.68,19951115,24.63,0.76,22.08,-79.37,20.69,0.2,94441
2824,20220325,600579.SH,克劳斯,化工机械,山东,0.0,4.09,4.99,162.99,70.48,17.29,51.66,10.35,-0.3,6.71,0.92,20020809,-9.94,-1.99,-0.42,-12.14,21.05,-3.33,15311
2825,20220325,600461.SH,洪城环境,水务,江西,8.08,9.18,9.53,179.13,58.38,36.68,21.01,2.21,0.68,5.69,1.27,20040601,21.61,2.27,22.89,22.4,25.32,11.26,19031
2826,20220325,300062.SZ,中能电气,电气设备,福建,143.73,1.94,3.48,19.76,13.35,4.63,2.24,0.64,0.05,2.62,3.54,20100319,2.42,0.69,6.83,470.39,22.01,2.43,41352
2827,20220325,600667.SH,太极实业,半导体,江苏,18.85,21.06,21.06,232.16,146.08,52.52,31.4,1.49,0.29,3.8,1.89,19930728,20.91,0.99,28.1,16.08,10.41,3.74,135478
2828,20220325,002658.SZ,雪迪龙,环境保护,北京,21.38,3.33,6.3,33.3,28.98,1.33,4.71,0.75,0.26,3.88,1.85,20120309,12.51,1.99,30.37,159.71,44.22,18.1,57842
2829,20220325,688262.SH,国芯科技,半导体,江苏,166.81,0.53,2.4,6.41,4.65,0.08,2.14,0.89,0.153,11.54,2.94,20220106,1.07,0.44,0.0,0.0,47.87,13.83,49152
2830,20220325,300775.SZ,三角防务,航空,陕西,58.2,2.64,4.96,38.65,30.59,5.7,7.73,1.56,0.56,4.36,9.9,20190521,8.18,1.65,90.14,120.38,47.23,36.02,22616
2831,20220325,000600.SZ,建投能源,火力发电,河北,0.0,10.9,17.92,366.84,66.67,187.29,43.96,2.45,-0.413,6.18,0.66,19960606,40.58,2.27,0.35,-186.67,2.13,-6.9,68068
2832,20220325,600999.SH,招商证券,证券,深圳,10.98,74.22,86.97,6138.42,0.0,13.89,403.61,4.64,0.91,11.21,1.28,20091117,269.61,3.1,21.67,16.92,46.8,39.03,183321
2833,20220325,600820.SH,隧道股份,建筑工程,上海,8.87,31.44,31.44,1173.41,564.49,35.88,64.47,2.05,0.43,7.58,0.67,19940128,126.74,4.03,21.51,7.44,10.47,3.39,128208
2834,20220325,001979.SZ,招商蛇口,全国地产,深圳,10.91,79.22,79.23,8562.03,6530.58,92.34,141.89,1.79,1.16,10.67,1.34,20151230,618.79,7.81,23.93,-15.35,25.47,6.46,69553
2835,20220325,601990.SH,南京证券,证券,江苏,25.51,36.2,36.86,522.41,0.0,8.73,80.98,2.2,0.24,4.47,1.82,20180613,23.56,0.64,11.15,23.47,53.92,41.86,178520
2836,20220325,002598.SZ,山东章鼓,机械基件,山东,21.94,2.7,3.12,18.48,13.98,1.92,2.12,0.68,0.313,3.16,2.9,20110707,3.61,1.16,45.54,24.43,33.54,8.34,39973
2837,20220325,603819.SH,神力股份,电气设备,江苏,164.22,2.18,2.18,15.68,9.24,2.93,3.26,1.5,0.06,3.57,3.42,20161125,1.87,0.86,45.26,0.66,13.25,1.19,10900
2838,20220325,300531.SZ,优博讯,软件服务,深圳,31.24,3.04,3.31,21.88,14.79,0.89,7.27,2.19,0.42,5.07,3.41,20160809,6.57,1.99,29.21,10.9,30.36,13.22,21522
2839,20220325,688418.SH,震有科技,通信设备,深圳,0.0,1.3,1.94,15.65,13.66,0.27,8.59,4.44,-0.361,5.97,1.87,20200722,1.1,0.57,-0.85,-580.69,45.65,-26.0,8676
2840,20220325,000425.SZ,徐工机械,工程机械,江苏,6.48,78.21,78.34,1052.49,813.75,80.11,51.48,0.66,0.58,4.53,1.12,19960828,210.22,2.68,36.09,89.35,15.83,6.6,255838
2841,20220325,300329.SZ,海伦钢琴,文教休闲,浙江,41.9,2.52,2.53,14.82,6.46,2.47,3.61,1.43,0.145,3.62,2.24,20120619,3.63,1.44,20.05,83.13,26.14,9.49,33196
2842,20220325,300711.SZ,广哈通信,通信设备,广东,0.0,2.06,2.08,8.13,7.26,0.52,1.92,0.93,-0.007,2.84,4.63,20171101,1.63,0.78,13.75,17.15,59.95,-1.11,15927
2843,20220325,600705.SH,中航产融,多元金融,黑龙江,8.06,88.87,89.2,4569.31,2862.33,172.91,59.3,0.66,0.51,4.32,0.93,19960516,165.79,1.86,2.24,36.56,42.49,42.34,144451
2844,20220325,603181.SH,皇马科技,化工原料,浙江,17.06,5.89,5.89,29.89,14.45,10.98,2.15,0.37,0.62,3.69,3.83,20170824,13.44,2.28,30.22,54.44,20.88,20.63,14311
2845,20220325,688296.SH,和达科技,软件服务,浙江,54.42,0.26,1.07,8.63,7.77,0.06,3.8,3.54,0.54,6.77,4.62,20210727,1.66,1.55,0.0,0.0,43.35,16.61,3594
2846,20220325,000551.SZ,创元科技,专用机械,江苏,29.81,4.0,4.04,54.37,36.0,9.27,3.69,0.91,0.23,4.97,1.83,19940106,8.99,2.22,17.25,4.33,21.36,3.43,29546
2847,20220325,000039.SZ,中集集团,轻工机械,深圳,4.32,15.34,35.95,1636.97,869.85,365.18,55.92,1.56,2.41,13.18,1.07,19940408,337.85,9.4,85.94,1161.42,18.1,7.44,82546
2848,20220325,600379.SH,宝光股份,电气设备,陕西,90.77,3.3,3.3,11.99,9.32,2.04,0.11,0.03,0.1,1.79,6.75,20020116,2.05,0.62,33.17,7.75,16.12,4.04,25514
2849,20220325,002027.SZ,分众传媒,广告包装,广东,14.79,144.42,144.42,267.94,124.5,9.21,3.81,0.03,0.306,1.16,5.19,20040804,161.95,1.12,41.56,100.81,66.96,39.67,286024
2850,20220325,688670.SH,金迪克,生物制药,江苏,34.45,0.19,0.88,17.39,12.87,1.87,11.51,13.08,1.41,16.6,3.15,20210802,2.26,2.57,0.0,0.0,89.15,28.69,5600
2851,20220325,002782.SZ,可立克,电气设备,深圳,57.74,4.72,4.77,20.6,14.21,1.99,5.79,1.21,0.144,3.12,3.54,20151222,4.37,0.92,32.14,-64.98,19.1,5.83,35597
2852,20220325,605005.SH,合兴股份,汽车配件,浙江,35.52,0.51,4.04,17.06,10.6,3.74,3.87,0.96,0.39,3.48,5.18,20210119,5.79,1.43,29.99,30.92,34.16,15.2,12299
2853,20220325,601665.SH,齐鲁银行,银行,山东,8.15,4.58,45.81,4166.31,0.0,6.76,83.05,1.81,0.44,5.86,0.85,20210618,63.54,1.39,0.0,0.0,31.69,29.39,104894
2854,20220325,688288.SH,鸿泉物联,汽车配件,浙江,43.91,0.53,1.0,11.38,8.71,0.59,6.62,6.59,0.43,9.14,2.73,20191106,1.5,1.5,5.08,-22.12,42.83,13.42,5427
2855,20220325,000691.SZ,亚太实业,化工原料,甘肃,65.33,3.23,3.23,7.3,2.55,2.42,1.32,0.41,0.057,0.28,17.6,19970228,-3.79,-1.17,121.98,-10.71,25.27,4.7,17532
2856,20220325,300185.SZ,通裕重工,工程机械,山东,33.19,30.66,38.97,126.5,65.19,48.31,13.7,0.35,0.07,1.67,1.79,20110308,10.48,0.27,6.77,-19.76,18.35,6.12,183075
2857,20220325,002547.SZ,春兴精工,通信设备,江苏,0.0,8.19,11.28,57.32,32.83,12.13,14.34,1.27,-0.218,1.26,3.16,20110218,-11.82,-1.05,-55.12,31.31,11.24,-11.78,111785
2858,20220325,603176.SH,汇通集团,建筑工程,河北,56.95,1.17,4.67,35.04,27.51,0.93,2.53,0.54,0.156,2.04,5.84,20211231,1.87,0.4,0.0,0.0,13.36,4.33,117197
2859,20220325,300116.SZ,保力新,电气设备,陕西,0.0,40.0,42.81,7.72,4.57,0.43,31.39,0.73,-0.019,0.07,27.75,20100902,-70.96,-1.66,287.98,8.04,-16.99,-62.8,142196
2860,20220325,000571.SZ,ST大洲,煤炭开采,海南,0.0,8.14,8.14,29.2,6.38,14.72,6.65,0.82,-0.081,0.53,3.72,19940525,-11.6,-1.43,-0.84,27.14,34.56,-8.13,51346
2861,20220325,688127.SH,蓝特光学,元器件,浙江,46.37,1.69,4.03,16.29,10.36,4.81,6.01,1.49,0.27,3.65,4.6,20200921,3.93,0.97,-2.28,-14.44,50.87,34.68,8337
2862,20220325,300017.SZ,网宿科技,电信运营,上海,76.92,22.73,24.47,106.12,73.17,11.65,23.43,0.96,0.06,3.6,1.64,20091030,37.67,1.54,-27.04,-32.12,25.93,4.35,121531
2863,20220325,300303.SZ,聚飞光电,半导体,深圳,25.64,12.23,13.43,48.32,34.23,9.62,3.29,0.24,0.15,2.07,2.38,20120319,9.69,0.72,2.23,-16.19,25.01,11.2,106208
2864,20220325,600535.SH,天士力,中成药,天津,11.28,15.08,15.08,161.47,82.39,33.53,23.22,1.54,0.99,8.57,1.72,20020823,80.48,5.34,-49.35,34.65,66.12,25.67,78149
2865,20220325,603960.SH,克来机电,汽车配件,上海,81.65,2.6,2.61,11.66,7.29,1.51,3.13,1.2,0.19,3.71,5.57,20170314,3.58,1.37,-23.67,-48.47,27.78,11.36,12126
2866,20220325,600604.SH,市北高新,园区开发,上海,0.0,14.07,18.73,204.24,100.0,0.16,31.22,1.67,-0.063,3.36,1.75,19920327,12.17,0.65,-45.76,-308.42,43.66,-22.69,111030
2867,20220325,300457.SZ,赢合科技,专用机械,深圳,76.7,5.57,6.5,113.89,88.95,5.87,34.86,5.37,0.259,8.29,3.2,20150514,11.84,1.82,83.85,-39.81,22.8,5.23,29441
2868,20220325,002968.SZ,新大正,房产服务,重庆,34.5,0.7,1.63,13.11,9.89,1.35,4.43,2.72,0.72,5.64,5.88,20191203,2.87,1.76,61.66,30.38,18.25,8.13,4483
2869,20220325,600526.SH,菲达环保,环境保护,浙江,65.1,5.47,5.47,73.49,56.31,4.95,17.01,3.11,0.07,3.79,1.54,20020722,-2.06,-0.38,-9.25,197.57,13.23,2.03,60275
2870,20220325,301039.SZ,中集车辆,汽车整车,深圳,18.74,1.84,20.18,230.94,157.05,44.15,47.55,2.36,0.43,5.79,1.68,20210708,47.7,2.36,0.0,0.0,10.77,3.49,60890
2871,20220325,601866.SH,中远海发,水运,上海,7.46,79.32,135.86,1215.87,210.94,377.85,-1.24,-0.01,0.33,1.85,1.57,20071212,108.84,0.8,96.58,138.53,20.91,15.97,309901
2872,20220325,002123.SZ,梦网科技,互联网,辽宁,84.96,6.67,8.02,57.35,23.33,1.62,24.56,3.06,0.11,5.39,2.34,20070328,12.13,1.51,2.09,104.2,15.42,4.6,51775
2873,20220325,300089.SZ,ST文化,文教休闲,广东,0.0,2.44,4.81,17.61,4.5,1.23,13.49,2.8,-0.157,0.05,72.41,20100625,-6.2,-1.29,-9.03,13.68,27.32,-122.99,10960
2874,20220325,600233.SH,圆通速递,仓储物流,辽宁,44.39,31.65,34.35,290.09,79.62,114.24,93.99,2.74,0.3,6.58,2.5,20000608,73.31,2.13,30.41,-31.16,6.84,3.12,56157
2875,20220325,002051.SZ,中工国际,建筑工程,北京,30.96,11.12,12.37,219.08,179.66,12.72,23.58,1.91,0.19,8.61,0.9,20060619,62.1,5.02,17.74,80.43,14.8,3.66,39085
2876,20220325,603489.SH,八方股份,电气设备,江苏,38.12,0.71,1.2,32.57,27.47,1.9,14.12,11.73,3.61,20.81,8.81,20191111,9.13,7.59,95.77,41.72,34.26,22.86,4467
2877,20220325,002601.SZ,龙佰集团,化工原料,河南,10.8,15.23,23.81,411.94,143.42,108.5,138.9,5.83,1.86,7.76,2.98,20110715,31.88,1.34,54.25,96.48,42.61,25.09,130050
2878,20220325,603309.SH,维力医疗,医疗保健,广东,38.84,2.6,2.93,16.18,4.93,4.34,2.48,0.84,0.31,4.48,3.22,20150302,5.95,2.03,-9.14,-41.42,42.91,10.69,18906
2879,20220325,300397.SZ,天和防务,通信设备,陕西,3277.84,4.01,5.18,24.69,14.67,3.58,10.72,2.07,0.003,3.96,3.15,20140910,4.19,0.81,-56.06,-98.22,30.64,0.36,57668
2880,20220325,000928.SZ,中钢国际,建筑工程,吉林,12.51,12.81,12.81,207.71,148.49,1.94,18.91,1.48,0.41,4.83,1.39,19990312,26.09,2.04,13.16,73.79,8.38,5.01,60758
2881,20220325,300591.SZ,万里马,服饰,广东,0.0,2.25,3.3,8.68,5.94,1.47,2.04,0.62,-0.11,1.37,4.88,20170110,-0.99,-0.3,-15.75,47.37,20.24,-15.91,22380
2882,20220325,301059.SZ,金三江,化工原料,广东,45.38,0.3,1.22,6.29,3.47,0.4,2.82,2.32,0.42,4.3,4.46,20210913,1.1,0.91,0.0,0.0,49.53,27.08,18216
2883,20220325,600444.SH,国机通用,专用机械,安徽,60.95,1.46,1.46,10.71,9.59,0.7,3.29,2.25,0.17,4.19,3.2,20040219,0.99,0.68,6.22,-34.76,15.45,5.03,13084
2884,20220325,002867.SZ,周大生,服饰,深圳,10.95,10.78,10.96,73.78,52.85,0.23,13.37,1.22,0.92,5.38,2.49,20170427,32.18,2.94,93.3,41.2,29.41,15.54,29457
2885,20220325,003011.SZ,海象新材,家居用品,浙江,24.9,0.6,1.03,21.46,12.01,4.81,7.19,7.0,0.75,12.3,2.02,20200930,4.17,4.06,42.33,-47.83,19.64,5.91,9419
2886,20220325,002245.SZ,蔚蓝锂芯,电气设备,江苏,34.01,9.69,10.36,97.22,46.32,23.85,5.71,0.55,0.65,3.44,6.39,20080605,18.87,1.82,57.8,141.09,20.42,10.03,82763
2887,20220325,600241.SH,ST时万,电气设备,辽宁,33.15,2.94,2.94,13.08,7.4,3.09,11.34,3.85,0.19,3.58,2.4,20001128,-4.15,-1.41,39.4,1749.46,29.22,10.57,9981
2888,20220325,300488.SZ,恒锋工具,机械基件,浙江,30.67,1.37,1.66,14.0,5.02,6.58,2.33,1.4,0.65,7.25,3.68,20150701,6.87,4.15,45.39,70.15,51.11,29.44,16039
2889,20220325,300623.SZ,捷捷微电,半导体,江苏,36.51,6.42,7.37,53.18,32.68,7.76,9.55,1.3,0.53,3.86,6.66,20170314,10.97,1.49,94.75,100.8,48.8,28.89,81302
2890,20220325,002460.SZ,赣锋锂业,小金属,江西,55.96,8.59,14.37,338.9,147.69,29.14,119.41,8.31,1.77,15.21,8.44,20100810,58.48,4.07,81.19,648.24,35.55,35.06,211972
2891,20220325,301199.SZ,迈赫股份,专用机械,山东,46.05,0.32,1.33,16.88,14.81,1.17,1.58,1.19,0.449,12.92,2.13,20211207,5.26,3.94,0.0,0.0,23.66,12.39,27042
2892,20220325,002338.SZ,奥普光电,电器仪表,吉林,76.85,2.4,2.4,11.27,7.62,1.72,2.51,1.04,0.19,3.84,5.2,20100115,3.57,1.49,41.23,45.03,30.75,11.98,28921
2893,20220325,000737.SZ,北方铜业,日用化工,山西,4378.82,5.49,17.72,11.82,4.74,4.26,9.93,0.56,0.001,0.92,7.19,19970428,-12.02,-0.68,-3.73,-97.97,22.15,0.25,32630
2894,20220325,603988.SH,中电电机,电气设备,江苏,171.09,2.35,2.35,11.08,9.44,1.22,1.73,0.73,0.05,2.39,4.36,20141104,0.95,0.4,-9.36,-93.76,26.84,1.94,26912
2895,20220325,601198.SH,东兴证券,证券,北京,19.47,27.58,32.32,943.46,0.0,1.51,97.62,3.02,0.43,7.93,1.2,20150226,49.14,1.52,-7.03,-7.26,35.44,30.86,96364
2896,20220325,002172.SZ,澳洋健康,化纤,江苏,0.0,7.73,7.76,53.12,42.91,7.21,11.51,1.48,-1.17,0.08,47.38,20070921,-18.79,-2.42,13.99,-345.58,7.22,-37.49,71962
2897,20220325,002491.SZ,通鼎互联,通信设备,江苏,397.68,11.87,12.41,75.61,42.43,12.18,12.93,1.04,0.009,2.29,2.06,20101021,1.89,0.15,-20.92,-11.63,13.47,0.5,73982
2898,20220325,688255.SH,凯尔达,机械基件,浙江,40.72,0.17,0.78,4.17,3.11,0.85,0.12,0.15,0.592,14.28,2.25,20211025,1.86,2.37,0.0,0.0,22.07,10.39,22603
2899,20220325,688555.SH,泽达易盛,软件服务,天津,34.13,0.41,0.83,10.79,6.77,0.6,4.85,5.83,0.44,10.43,1.9,20200623,2.62,3.15,29.28,-26.2,46.25,17.06,6207
2900,20220325,600019.SH,宝钢股份,普钢,上海,5.11,222.12,222.68,4017.77,1815.07,1452.94,510.35,2.29,0.98,8.52,0.78,20001212,840.51,3.77,38.9,174.53,15.51,7.76,273577
2901,20220325,002372.SZ,伟星新材,其他建材,浙江,29.17,14.42,15.92,56.61,35.61,12.26,3.88,0.24,0.49,3.09,6.11,20100318,19.51,1.23,25.02,5.27,41.31,19.2,61726
2902,20220325,300707.SZ,威唐工业,专用机械,江苏,67.91,1.11,1.57,12.57,8.04,2.24,2.42,1.54,0.17,4.88,3.09,20171010,2.64,1.68,6.1,-28.28,25.46,5.91,10588
2903,20220325,002049.SZ,紫光国微,元器件,河北,62.42,6.07,6.07,108.37,80.69,2.57,8.84,1.46,2.4,10.83,18.46,20050606,49.61,8.18,63.33,112.9,59.87,38.46,50644
2904,20220325,600901.SH,江苏租赁,多元金融,江苏,6.69,29.57,29.87,955.39,0.0,5.24,42.86,1.44,0.53,4.59,1.03,20180301,45.49,1.52,3.75,11.54,71.6,53.67,102713
2905,20220325,600109.SH,国金证券,证券,四川,13.88,30.24,30.24,826.8,0.0,0.94,78.52,2.6,0.51,7.82,1.2,19970807,89.59,2.96,4.04,-1.72,41.17,31.27,170856
2906,20220325,600578.SH,京能电力,火力发电,北京,0.0,66.84,66.84,804.85,90.06,446.67,81.66,1.22,-0.25,3.23,0.87,20020510,19.08,0.29,6.84,-225.7,-3.23,-10.51,74934
2907,20220325,002482.SZ,广田集团,装修装饰,深圳,0.0,15.29,15.37,207.44,176.54,1.59,22.68,1.48,-0.01,4.04,0.93,20100929,19.35,1.26,-14.22,-111.13,12.27,-0.32,28198
2908,20220325,002973.SZ,侨银股份,环境保护,广东,16.21,1.06,4.09,51.7,23.47,8.25,2.6,0.64,0.56,3.92,3.11,20200106,8.87,2.17,10.96,-21.23,25.13,9.49,15392
2909,20220325,600971.SH,恒源煤电,煤炭开采,安徽,8.31,12.0,12.0,165.64,81.05,32.2,16.58,1.38,0.678,8.0,0.94,20040817,50.1,4.18,36.05,98.77,41.5,16.95,39833
2910,20220325,300018.SZ,中元股份,电气设备,湖北,33.13,4.05,4.81,13.65,9.26,0.6,5.96,1.24,0.15,2.42,2.72,20091030,0.44,0.09,7.77,224.85,47.98,27.39,37550
2911,20220325,600517.SH,国网英大,多元金融,上海,24.61,19.0,57.18,451.55,318.22,7.67,49.31,0.86,0.17,3.15,1.79,20031010,55.6,0.97,7.66,2.65,14.27,34.08,74897
2912,20220325,688108.SH,赛诺医疗,医疗保健,天津,0.0,2.9,4.1,10.98,4.65,1.05,5.27,1.29,-0.27,2.26,2.9,20191030,-0.23,-0.06,-55.97,-326.65,68.59,-91.75,11099
2913,20220325,002890.SZ,弘宇股份,农用机械,山东,69.64,0.67,0.93,6.76,4.94,1.49,1.78,1.91,0.171,5.99,2.66,20170802,2.48,2.66,7.72,-7.83,17.88,5.27,7258
2914,20220325,002171.SZ,楚江新材,铜,安徽,22.99,12.93,13.35,127.94,83.27,21.13,29.46,2.21,0.31,4.39,2.13,20070921,18.35,1.38,72.54,105.6,6.2,1.5,59501
2915,20220325,002553.SZ,南方轴承,汽车配件,江苏,33.5,2.34,3.48,13.33,5.66,2.15,0.57,0.16,0.209,3.11,3.0,20110225,5.76,1.66,39.56,22.16,35.4,16.65,27010
2916,20220325,002221.SZ,东华能源,石油贸易,江苏,12.03,15.31,16.49,331.83,170.44,66.95,39.89,2.42,0.61,6.62,1.41,20080306,54.92,3.33,-9.62,-6.91,8.85,4.47,41863
2917,20220325,002115.SZ,三维通信,广告包装,浙江,47.43,5.93,8.17,44.23,22.36,6.26,12.26,1.5,0.08,3.57,1.3,20070215,5.36,0.66,24.76,244.37,4.17,0.78,63984
2918,20220325,002420.SZ,毅昌科技,家用电器,广东,35.05,3.9,4.01,19.8,14.36,3.35,8.08,2.01,0.19,1.6,4.06,20100601,-5.98,-1.49,22.24,12.95,10.43,1.99,17814
2919,20220325,300402.SZ,宝色股份,专用机械,江苏,92.02,2.02,2.02,20.31,15.17,4.02,2.24,1.11,0.174,3.14,6.81,20141010,1.48,0.73,1.59,13.53,17.77,3.88,22359
2920,20220325,600118.SH,中国卫星,航空,北京,92.25,11.82,11.82,143.96,112.24,10.38,17.33,1.47,0.18,5.08,4.38,19970908,29.04,2.46,-2.48,-10.4,14.76,5.03,148220
2921,20220325,600767.SH,运盛医疗,医疗保健,四川,1190.17,3.41,3.41,2.88,0.89,0.01,0.35,0.1,0.004,0.66,9.8,19961115,-1.27,-0.37,-29.64,-48.69,25.34,6.36,26061
2922,20220325,300167.SZ,迪威迅,软件服务,深圳,0.0,3.0,3.26,7.73,5.81,0.65,3.46,1.06,-0.23,1.04,6.21,20110125,-2.84,-0.87,-1.81,-83.07,26.84,-45.29,33900
2923,20220325,688030.SH,山石网科,软件服务,江苏,0.0,1.0,1.8,16.94,13.44,2.45,12.48,6.93,-0.115,8.36,2.65,20190930,-0.54,-0.3,44.97,55.77,72.34,-3.45,8100
2924,20220325,002311.SZ,海大集团,饲料,广东,40.16,16.58,16.61,362.96,179.56,101.57,51.5,3.1,1.06,8.69,6.48,20091127,81.13,4.88,46.82,-15.77,9.11,2.72,26059
2925,20220325,688596.SH,正帆科技,专用机械,上海,34.68,1.74,2.56,34.17,27.56,3.28,10.91,4.25,0.42,7.3,2.65,20200820,4.04,1.58,82.95,132.67,26.72,8.7,9250
2926,20220325,300906.SZ,日月明,专用机械,江西,56.17,0.32,0.8,8.67,8.0,0.19,5.58,6.98,0.382,10.09,2.83,20201105,1.45,1.81,0.85,23.68,60.02,47.64,11604
2927,20220325,300160.SZ,秀强股份,玻璃,江苏,33.25,6.01,6.18,18.95,12.66,4.06,2.21,0.36,0.23,1.91,3.85,20110113,2.85,0.46,13.33,12.36,21.88,9.4,43921
2928,20220325,002664.SZ,长鹰信质,汽车配件,浙江,27.28,3.92,4.04,66.95,34.35,9.76,4.76,1.18,0.51,7.19,1.92,20120316,18.48,4.57,16.58,-35.47,13.6,6.08,22331
2929,20220325,002180.SZ,纳思达,IT设备,广东,69.15,10.2,14.11,382.37,140.15,23.44,44.96,3.19,0.63,8.65,5.09,20071113,37.32,2.65,0.83,62.53,34.61,4.49,23089
2930,20220325,300080.SZ,易成新能,电气设备,河南,0.0,11.75,21.62,104.77,54.37,32.8,11.77,0.54,-0.02,2.39,1.92,20100625,18.03,0.83,69.74,-211.77,5.81,-0.89,38959
2931,20220325,603799.SH,华友钴业,小金属,浙江,37.97,12.11,12.21,490.03,221.78,114.91,100.72,8.25,1.98,14.7,6.68,20150129,69.34,5.68,53.63,244.95,20.15,10.39,134284
2932,20220325,300469.SZ,信息发展,软件服务,上海,0.0,1.85,2.05,9.8,5.75,0.07,0.52,0.25,-0.08,1.08,12.76,20150611,-0.37,-0.18,-23.32,-205.8,29.92,-5.4,15892
2933,20220325,002892.SZ,科力尔,电气设备,湖南,37.79,1.34,2.25,15.96,12.82,2.37,7.03,3.12,0.4,5.44,3.37,20170817,2.56,1.14,55.9,6.19,18.75,7.75,10884
2934,20220325,603863.SH,ST松炀,造纸,广东,99.52,1.09,2.06,17.82,5.47,1.73,5.74,2.79,0.07,5.77,1.59,20190621,3.68,1.79,16.76,-72.04,12.63,3.57,14685
2935,20220325,300668.SZ,杰恩设计,装修装饰,深圳,79.8,0.56,1.2,5.9,4.48,0.81,1.39,1.15,0.2,4.42,4.14,20170619,2.07,1.72,18.79,26.14,39.68,8.29,5428
2936,20220325,300245.SZ,天玑科技,软件服务,上海,139.44,3.09,3.13,17.03,11.16,2.66,6.92,2.21,0.06,4.78,2.3,20110719,4.06,1.29,12.5,-15.41,45.97,6.55,24971
2937,20220325,600315.SH,上海家化,日用化工,上海,37.38,6.71,6.8,121.46,67.8,9.39,10.82,1.59,0.97,10.25,3.49,20010315,50.92,7.49,8.73,50.92,58.73,8.49,30957
2938,20220325,002452.SZ,长高集团,电气设备,湖南,17.76,5.12,6.2,34.66,26.5,3.32,6.08,0.98,0.35,3.23,2.26,20100720,7.09,1.14,5.64,9.83,36.16,17.32,37000
2939,20220325,300656.SZ,民德电子,IT设备,深圳,80.0,0.83,1.31,7.88,4.12,0.23,1.25,0.96,0.43,4.45,9.46,20170519,2.48,1.89,59.79,84.8,28.94,14.3,10544
2940,20220325,300579.SZ,数字认证,软件服务,北京,288.24,1.74,1.8,15.14,12.9,0.29,1.48,0.82,0.116,4.74,9.44,20161223,3.83,2.13,24.41,24.22,55.65,4.14,25651
2941,20220325,300319.SZ,麦捷科技,元器件,深圳,28.06,7.44,8.61,56.65,33.54,11.74,24.28,2.82,0.31,4.29,2.34,20120523,3.46,0.4,55.06,225.44,21.43,9.35,43693
2942,20220325,603909.SH,合诚股份,建筑工程,福建,76.98,2.01,2.01,16.3,12.27,1.15,1.72,0.86,0.202,4.39,3.54,20160628,4.75,2.37,5.6,-14.34,30.11,4.8,5890
2943,20220325,300686.SZ,智动力,元器件,深圳,33.35,1.98,2.66,28.34,16.24,6.31,9.6,3.61,0.29,6.62,1.93,20170804,5.08,1.91,11.58,-16.85,17.67,4.45,18716
2944,20220325,300933.SZ,中辰股份,电气设备,江苏,50.33,2.35,4.59,26.27,22.21,2.07,4.78,1.04,0.14,2.91,3.12,20210122,3.6,0.79,32.01,-3.61,14.15,3.28,31063
2945,20220325,002845.SZ,同兴达,元器件,深圳,11.71,1.59,2.34,90.13,68.45,12.77,13.71,5.85,1.39,11.64,1.87,20170125,11.0,4.69,23.91,91.09,9.96,3.62,21000
2946,20220325,603019.SH,中科曙光,IT设备,天津,70.21,14.51,14.63,239.68,154.21,12.99,79.76,5.45,0.32,8.65,3.46,20141106,25.3,1.73,8.99,44.22,21.74,7.2,195939
2947,20220325,300304.SZ,云意电气,汽车配件,江苏,20.15,8.44,8.66,31.22,22.42,5.68,3.95,0.46,0.27,2.74,1.98,20120321,9.84,1.14,30.94,18.08,32.78,21.23,51997
2948,20220325,603214.SH,爱婴室,百货,上海,62.76,1.41,1.42,26.78,17.52,1.45,3.44,2.43,0.24,7.01,2.84,20180330,4.87,3.44,2.71,-47.51,30.65,2.03,23499
2949,20220325,601688.SH,华泰证券,证券,江苏,8.9,73.12,90.77,8269.99,0.0,37.52,705.08,7.77,1.23,15.01,0.96,20100226,363.61,4.01,10.57,25.0,53.55,41.06,292094
2950,20220325,688718.SH,唯赛勃,水务,上海,62.68,0.37,1.74,7.72,3.43,1.88,2.51,1.44,0.29,3.93,5.05,20210728,2.25,1.3,26.06,41.49,37.7,15.0,6810
2951,20220325,600966.SH,博汇纸业,造纸,山东,4.72,13.37,13.37,212.57,87.71,104.06,13.33,1.0,1.44,5.44,1.66,20040608,49.35,3.69,27.97,263.38,30.0,16.06,77675
2952,20220325,600774.SH,汉商集团,百货,湖北,47.84,2.95,2.95,38.79,16.41,12.55,9.6,3.25,0.26,5.49,2.29,19961108,2.85,0.97,602.06,182.88,61.82,5.24,7315
